crop,temperature,humidity,rainfall,soil_ph,nitrogen,phosphorus,potassium,wind_speed,soil_moisture,month,season,water_stress,nutrient_stress,temperature_stress,disease
maize,40.73,63.03,242.79,6.21,118.35,12.32,45.08,2.33,19.7,4,summer,1,1,1,healthy
rice,26.64,59.36,301.27,6.56,84.3,24.86,96.89,0.59,15.53,8,monsoon,1,0,0,bacterial_blight
wheat,24.35,87.14,164.39,7.94,68.98,76.52,86.93,0.0,29.43,4,summer,0,0,0,rust
wheat,27.35,94.3,88.16,7.15,100.67,57.17,50.67,0.8,14.75,9,monsoon,1,0,0,healthy
wheat,18.83,63.41,179.71,9.0,77.82,76.2,68.59,1.92,38.75,8,monsoon,0,0,0,healthy
maize,24.07,100.0,1.32,5.69,111.71,26.08,89.9,8.35,38.82,5,summer,0,0,0,rust
tomato,27.54,69.21,84.18,5.53,52.07,49.55,65.44,0.98,27.71,7,monsoon,0,0,0,healthy
cotton,28.4,85.87,11.38,5.96,61.6,33.22,96.26,1.28,18.78,8,monsoon,1,0,0,healthy
cotton,37.05,76.8,141.8,5.63,138.42,45.35,81.33,23.13,37.25,12,winter,0,0,1,healthy
cotton,10.52,99.03,33.22,6.88,133.19,53.78,85.64,0.27,14.31,12,winter,1,0,0,healthy
maize,17.52,98.59,111.27,6.89,87.38,38.91,27.58,6.62,36.99,5,summer,0,1,0,healthy
tomato,30.38,52.92,11.06,8.21,50.43,61.33,53.71,1.89,27.62,9,monsoon,0,0,0,healthy
maize,22.72,59.01,107.79,6.7,52.93,34.77,51.38,0.94,31.97,11,winter,0,0,0,healthy
wheat,21.02,68.72,56.19,8.19,94.03,74.25,59.64,0.97,30.96,5,summer,0,0,0,healthy
cotton,16.7,73.4,299.53,6.37,82.67,40.99,27.54,7.41,48.78,11,winter,0,1,0,healthy
wheat,28.57,62.14,64.54,6.16,84.95,62.64,55.8,12.74,31.5,5,summer,0,0,0,healthy
rice,19.66,26.07,179.92,5.78,85.19,54.73,93.22,1.04,31.41,9,monsoon,0,0,0,healthy
wheat,23.99,66.78,33.88,9.0,108.78,32.7,23.13,13.64,28.35,8,monsoon,0,1,0,healthy
rice,18.82,92.54,159.71,4.67,55.77,26.82,44.76,6.68,27.26,2,winter,0,0,0,healthy
rice,28.16,45.86,79.67,8.67,63.02,70.21,67.52,6.06,25.33,1,winter,0,0,0,healthy
cotton,29.92,91.14,57.31,5.75,19.04,61.25,94.03,14.72,27.1,1,winter,0,1,0,healthy
maize,19.33,68.9,243.91,9.0,66.24,42.17,67.7,6.29,25.3,9,monsoon,0,0,0,healthy
rice,32.23,97.93,292.24,6.98,115.61,64.47,93.37,0.3,7.43,6,monsoon,1,0,0,healthy
tomato,30.1,55.13,313.87,7.27,73.07,9.83,66.15,2.35,20.82,4,summer,0,1,0,healthy
tomato,27.61,97.22,427.58,5.58,83.7,31.14,84.51,4.81,35.2,12,winter,0,0,0,late_blight
tomato,24.91,81.32,123.39,5.77,82.34,50.13,64.57,5.8,22.21,3,summer,0,0,0,healthy
maize,18.0,67.17,129.67,8.15,61.76,42.91,29.0,3.55,27.34,9,monsoon,0,1,0,rust
tomato,18.78,60.25,144.76,7.59,96.47,20.0,53.76,11.53,35.89,7,monsoon,0,1,0,late_blight
maize,25.63,62.6,159.33,6.13,84.37,41.82,65.04,14.89,42.19,4,summer,0,0,0,healthy
tomato,16.41,77.83,30.79,6.35,96.07,35.3,69.76,13.27,24.52,6,monsoon,0,0,0,healthy
rice,32.0,67.12,85.85,4.07,93.49,66.61,107.2,2.53,32.45,2,winter,0,0,0,healthy
maize,38.08,58.49,148.7,5.1,110.44,37.54,60.7,5.21,18.16,6,monsoon,1,0,1,healthy
wheat,28.1,54.17,46.63,5.57,126.07,65.97,75.35,3.97,21.33,4,summer,0,0,0,healthy
maize,25.67,98.54,67.06,6.5,70.41,66.5,52.41,6.79,19.15,1,winter,1,0,0,healthy
tomato,33.93,76.12,167.96,8.09,95.89,34.24,33.22,13.58,34.35,3,summer,0,0,0,healthy
cotton,21.92,90.57,151.37,5.12,79.95,51.07,21.0,5.67,40.94,7,monsoon,0,1,0,healthy
maize,25.17,93.68,67.37,6.82,52.26,49.05,64.73,7.58,21.62,5,summer,0,0,0,healthy
tomato,27.52,86.56,105.63,7.7,44.19,40.48,38.74,6.45,26.01,6,monsoon,0,0,0,healthy
rice,21.8,100.0,14.53,4.8,45.01,26.77,68.58,8.83,23.07,4,summer,0,0,0,blast
tomato,29.61,55.06,17.15,7.39,60.27,14.16,76.65,12.98,38.22,9,monsoon,0,1,0,healthy
maize,17.59,45.36,79.14,6.92,56.81,61.94,23.87,8.98,38.1,2,winter,0,1,0,rust
maize,25.47,97.81,93.12,5.77,106.23,39.77,27.9,4.68,24.36,11,winter,0,1,0,healthy
rice,23.3,64.25,371.22,7.12,86.8,61.38,38.33,6.26,34.46,3,summer,0,0,0,blast
maize,10.59,77.48,190.11,7.05,78.34,68.23,87.9,3.37,26.01,8,monsoon,0,0,0,healthy
cotton,30.06,58.93,187.06,7.5,52.24,24.43,73.96,2.84,27.11,3,summer,0,0,0,healthy
cotton,25.59,67.31,75.16,7.41,83.33,19.1,89.07,1.22,28.53,6,monsoon,0,1,0,healthy
cotton,33.13,82.55,19.41,7.67,123.95,46.37,46.11,0.76,8.39,8,monsoon,1,0,0,healthy
cotton,21.1,90.49,72.47,8.22,9.92,23.69,49.97,1.5,38.58,2,winter,0,1,0,healthy
rice,32.98,61.93,39.73,6.31,81.65,8.57,31.32,8.48,29.58,1,winter,0,1,0,healthy
cotton,29.05,76.01,1.66,9.0,87.49,37.06,60.48,9.4,14.83,4,summer,1,0,0,healthy
cotton,30.34,73.62,69.33,6.33,109.43,48.43,54.36,2.45,9.3,4,summer,1,0,0,healthy
rice,25.33,48.62,141.61,5.84,82.24,27.46,41.76,7.39,25.92,6,monsoon,0,0,0,healthy
maize,39.14,89.21,1.78,5.89,34.12,55.37,51.59,7.75,15.1,1,winter,1,1,1,healthy
cotton,34.27,92.13,156.05,5.59,112.76,37.09,48.44,0.15,20.53,11,winter,0,0,0,healthy
wheat,35.43,65.56,148.58,5.63,66.73,58.26,53.41,0.48,21.33,4,summer,0,0,1,healthy
wheat,25.72,83.42,207.23,7.0,80.32,48.45,53.3,2.74,42.19,8,monsoon,0,0,0,healthy
wheat,36.17,85.59,46.26,9.0,67.4,4.66,16.46,0.88,32.48,12,winter,0,1,1,healthy
rice,23.87,61.31,228.88,3.93,110.71,70.76,81.37,10.51,35.34,1,winter,0,0,0,healthy
tomato,10.9,75.6,212.09,7.84,82.74,37.88,48.1,14.76,49.58,2,winter,0,0,0,healthy
maize,31.79,81.99,403.19,8.41,14.89,21.7,46.48,18.67,34.51,2,winter,0,1,0,healthy
tomato,20.91,70.84,51.66,7.48,28.18,33.61,61.66,0.99,8.29,1,winter,1,1,0,late_blight
cotton,34.25,59.97,0.51,6.13,132.53,15.32,83.87,6.3,25.24,2,winter,0,1,0,healthy
maize,25.65,70.87,9.77,5.96,23.15,102.81,56.26,1.79,41.83,3,summer,0,1,0,healthy
tomato,35.91,68.79,44.04,4.98,104.71,39.65,51.71,2.89,29.87,4,summer,0,0,1,healthy
wheat,21.62,39.03,106.41,7.24,58.81,48.59,107.35,4.17,28.48,3,summer,0,0,0,healthy
wheat,17.51,73.94,4.78,5.8,57.55,14.47,58.97,0.15,47.15,9,monsoon,0,1,0,rust
maize,39.94,69.92,24.7,7.69,108.23,78.1,46.04,0.5,36.29,12,winter,0,0,1,healthy
cotton,23.98,80.79,103.39,4.76,65.64,27.56,26.16,4.4,28.35,12,winter,0,1,0,healthy
wheat,23.75,87.78,168.32,8.08,69.97,20.8,69.13,5.24,26.35,5,summer,0,0,0,healthy
cotton,14.76,66.07,447.03,7.59,74.54,42.27,28.76,1.4,38.74,6,monsoon,0,1,0,healthy
cotton,41.64,70.0,32.98,3.26,89.92,17.41,40.04,2.63,18.45,7,monsoon,1,1,1,healthy
maize,30.32,68.88,8.89,4.9,97.76,58.93,67.31,5.21,33.53,8,monsoon,0,0,0,healthy
cotton,33.28,27.13,149.75,4.84,43.85,48.85,32.33,5.16,31.58,11,winter,0,0,0,healthy
wheat,19.9,80.16,248.07,5.42,77.47,37.84,141.07,1.53,46.61,10,winter,0,0,0,rust
cotton,30.99,95.55,64.04,4.63,61.41,47.22,88.13,19.95,21.2,2,winter,0,0,0,healthy
wheat,32.44,71.54,132.78,5.71,55.42,25.3,61.79,0.15,51.52,12,winter,0,0,0,healthy
tomato,26.7,100.0,31.84,4.67,122.57,60.86,88.92,0.49,29.72,7,monsoon,0,0,0,late_blight
tomato,32.15,100.0,106.46,5.79,10.5,23.97,61.44,6.11,38.29,4,summer,0,1,0,healthy
tomato,21.91,76.39,25.15,4.11,95.7,61.65,100.4,0.57,35.98,6,monsoon,0,0,0,late_blight
rice,26.76,59.53,33.83,3.42,73.27,38.61,60.9,3.47,31.38,11,winter,0,0,0,healthy
cotton,12.86,44.02,62.35,5.28,62.9,63.81,64.92,0.83,36.99,10,winter,0,0,0,healthy
cotton,26.25,32.86,129.23,6.01,74.86,56.16,60.67,3.7,37.03,5,summer,0,0,0,healthy
wheat,29.81,100.0,13.46,5.6,53.4,40.88,80.35,6.29,26.8,11,winter,0,0,0,healthy
wheat,20.68,51.85,22.01,4.94,69.48,30.25,43.55,4.03,50.99,11,winter,0,0,0,rust
cotton,30.69,58.88,101.85,7.49,109.17,57.76,36.83,6.3,49.08,8,monsoon,0,0,0,healthy
cotton,21.71,65.05,51.7,7.77,122.61,52.17,47.58,3.71,48.83,7,monsoon,0,0,0,healthy
cotton,31.04,80.57,103.92,3.49,110.45,87.5,25.78,6.95,36.25,11,winter,0,1,0,healthy
maize,30.41,56.57,80.04,6.56,60.89,47.36,48.04,8.34,48.47,3,summer,0,0,0,healthy
tomato,15.04,45.71,227.78,3.15,46.51,37.7,50.24,9.47,22.42,2,winter,0,0,0,healthy
cotton,30.67,99.06,125.11,7.34,70.93,59.15,72.65,7.88,37.21,1,winter,0,0,0,healthy
wheat,26.11,77.74,71.88,5.13,115.68,68.61,80.64,0.77,34.3,10,winter,0,0,0,healthy
rice,19.27,66.18,104.95,6.38,96.4,77.59,66.41,5.9,49.78,9,monsoon,0,0,0,healthy
tomato,15.19,58.84,10.46,5.47,62.28,52.15,47.8,2.72,15.04,1,winter,1,0,0,healthy
wheat,8.34,38.31,336.65,3.88,130.57,64.65,83.99,5.04,37.58,7,monsoon,0,0,1,healthy
cotton,19.72,84.48,391.06,4.9,66.76,75.72,59.9,0.43,39.7,9,monsoon,0,0,0,healthy
rice,27.91,53.21,53.47,8.93,104.51,11.21,86.54,16.47,25.54,11,winter,0,1,0,healthy
rice,34.58,77.04,78.82,5.51,45.78,46.16,58.07,0.03,29.92,10,winter,0,0,0,healthy
tomato,26.3,54.98,101.61,6.19,100.66,31.81,57.89,0.33,7.6,9,monsoon,1,0,0,healthy
rice,34.3,87.4,27.82,8.52,80.49,20.61,52.05,2.83,41.52,7,monsoon,0,0,0,healthy
wheat,12.01,33.91,24.18,6.93,103.53,43.41,50.31,7.26,34.09,2,winter,0,0,0,healthy
tomato,28.6,65.51,241.97,7.49,29.78,8.21,45.2,0.08,35.89,11,winter,0,1,0,healthy
tomato,29.34,68.18,62.35,6.37,82.21,7.09,28.01,6.96,24.9,6,monsoon,0,1,0,healthy
tomato,25.74,74.12,38.59,7.74,67.64,49.91,71.99,4.25,18.83,7,monsoon,1,0,0,healthy
maize,38.52,100.0,124.79,6.5,58.1,57.74,48.69,3.54,22.32,6,monsoon,0,0,1,healthy
tomato,19.96,71.93,71.28,7.37,13.87,6.76,45.08,11.72,35.63,12,winter,0,1,0,healthy
cotton,17.18,8.11,0.82,5.83,18.36,22.2,71.58,0.45,31.79,11,winter,0,1,0,healthy
tomato,22.55,99.78,2.75,7.45,90.42,92.96,71.35,0.89,22.96,8,monsoon,0,0,0,healthy
tomato,19.06,42.29,30.94,6.65,125.48,11.47,8.3,4.16,18.47,12,winter,1,1,0,healthy
rice,22.87,56.72,148.25,7.66,125.34,30.89,78.43,10.82,14.24,9,monsoon,1,0,0,blast
maize,12.18,62.17,38.46,5.17,68.65,57.28,68.36,28.42,21.36,3,summer,0,0,0,healthy
wheat,27.34,47.41,14.54,8.15,96.93,75.04,11.49,12.19,16.08,5,summer,1,1,0,healthy
wheat,27.66,45.86,94.81,6.66,35.61,17.56,5.96,6.2,25.92,10,winter,0,1,0,healthy
rice,22.13,55.6,56.97,5.28,58.89,16.0,71.01,14.38,26.35,4,summer,0,1,0,blast
maize,24.44,72.89,73.05,5.68,102.95,54.66,93.6,0.51,39.04,9,monsoon,0,0,0,rust
cotton,17.43,66.46,59.12,6.08,53.86,32.2,22.87,6.27,33.97,4,summer,0,1,0,healthy
maize,20.1,62.48,58.1,6.69,76.29,50.7,81.66,8.89,32.57,9,monsoon,0,0,0,healthy
tomato,39.35,68.07,349.89,6.01,92.08,20.5,85.4,5.75,17.75,10,winter,1,0,1,healthy
wheat,32.14,46.09,126.91,5.51,129.73,38.69,38.26,6.65,30.32,8,monsoon,0,0,0,healthy
tomato,15.87,45.22,134.31,7.15,71.82,69.19,119.24,1.54,32.61,5,summer,0,0,0,healthy
wheat,34.6,66.88,151.25,4.34,85.32,49.53,18.31,5.59,30.41,11,winter,0,1,0,healthy
maize,15.04,68.25,10.91,7.24,30.91,37.65,66.53,1.82,38.4,5,summer,0,1,0,rust
rice,24.7,66.85,161.28,4.65,83.36,2.71,33.68,1.06,51.9,10,winter,0,1,0,blast
tomato,17.97,66.29,242.1,3.0,86.44,14.31,69.28,0.71,15.99,2,winter,1,1,0,healthy
maize,21.12,91.79,230.64,3.61,118.35,32.34,103.67,2.82,23.94,3,summer,0,0,0,rust
maize,40.55,77.34,59.56,7.19,79.14,67.87,18.87,4.96,19.34,6,monsoon,1,1,1,healthy
wheat,24.46,77.76,109.13,7.73,40.95,48.56,103.89,3.85,23.57,4,summer,0,0,0,rust
tomato,27.14,64.48,114.99,7.84,78.96,38.79,55.41,8.67,31.07,7,monsoon,0,0,0,healthy
tomato,25.23,66.98,406.75,7.3,82.62,34.96,44.64,4.31,26.12,6,monsoon,0,0,0,healthy
tomato,6.8,86.94,20.07,8.25,90.77,72.63,96.91,3.59,21.49,4,summer,0,0,1,healthy
tomato,7.11,73.87,32.57,4.34,0.0,34.21,82.98,0.68,19.41,8,monsoon,1,1,1,healthy
tomato,30.22,86.78,19.17,7.14,35.24,27.12,17.53,3.33,15.15,1,winter,1,1,0,healthy
maize,29.5,54.92,74.82,6.23,60.72,34.61,102.14,3.4,46.81,4,summer,0,0,0,healthy
tomato,13.38,48.74,55.54,8.43,45.22,20.52,26.66,2.86,29.97,10,winter,0,1,0,healthy
maize,23.58,54.98,175.64,3.79,87.97,34.95,72.66,5.79,15.3,10,winter,1,0,0,rust
rice,13.45,85.57,1.78,9.0,123.19,25.16,56.82,11.19,20.93,10,winter,0,0,0,healthy
wheat,27.1,94.69,138.23,7.14,91.84,33.53,71.01,0.37,28.45,1,winter,0,0,0,healthy
cotton,27.66,39.1,43.73,6.66,117.36,44.26,48.44,2.87,38.05,7,monsoon,0,0,0,healthy
cotton,15.85,61.58,44.86,7.41,109.03,38.66,35.58,5.4,45.72,2,winter,0,0,0,healthy
maize,26.11,42.84,26.75,7.17,101.61,24.78,20.55,4.91,24.27,1,winter,0,1,0,healthy
maize,34.09,78.63,4.52,7.66,37.87,28.33,61.26,1.6,22.64,1,winter,0,1,0,healthy
rice,26.73,72.33,23.45,5.25,120.66,80.86,75.19,4.84,25.18,9,monsoon,0,0,0,bacterial_blight
cotton,26.89,55.23,14.96,5.69,76.62,0.0,79.48,0.95,38.95,2,winter,0,1,0,healthy
cotton,27.94,70.45,137.7,8.19,87.29,27.59,67.34,0.61,21.36,5,summer,0,0,0,healthy
maize,32.37,48.94,11.27,5.48,75.87,23.29,89.35,10.21,19.82,8,monsoon,1,0,0,healthy
cotton,22.13,65.82,31.97,6.53,52.9,14.82,54.05,0.96,16.12,11,winter,1,1,0,healthy
wheat,37.41,72.81,305.38,5.52,92.22,35.26,39.85,6.69,37.84,10,winter,0,0,1,healthy
cotton,27.37,82.88,11.07,9.0,104.84,17.83,44.28,0.58,45.0,4,summer,0,1,0,healthy
maize,17.43,100.0,305.35,3.0,127.19,70.9,70.83,2.67,33.13,6,monsoon,0,0,0,healthy
tomato,17.86,88.75,97.78,4.89,115.4,44.2,93.1,10.16,35.12,10,winter,0,0,0,healthy
maize,27.92,67.07,16.79,6.09,129.18,44.43,85.33,5.52,21.97,4,summer,0,0,0,healthy
tomato,19.68,84.64,297.2,8.76,93.02,39.68,37.8,11.57,24.75,6,monsoon,0,0,0,late_blight
tomato,10.46,53.92,42.56,7.38,73.1,81.95,68.8,1.31,23.56,10,winter,0,0,0,healthy
wheat,15.96,44.21,229.84,4.35,96.53,15.89,31.17,1.98,33.59,6,monsoon,0,1,0,healthy
wheat,41.11,63.92,153.92,6.17,89.99,28.49,42.99,8.38,28.18,3,summer,0,0,1,healthy
tomato,30.14,54.81,123.57,6.04,75.62,31.46,80.52,1.09,38.87,5,summer,0,0,0,healthy
tomato,25.28,81.36,225.82,8.15,60.4,51.84,49.61,1.91,32.05,12,winter,0,0,0,late_blight
maize,29.54,100.0,11.37,9.0,102.05,60.83,32.33,0.17,23.82,11,winter,0,0,0,healthy
rice,19.79,71.42,27.6,9.0,36.18,42.5,60.13,3.46,22.41,4,summer,0,1,0,healthy
tomato,31.91,88.57,52.69,8.15,136.45,76.66,23.02,14.71,28.67,10,winter,0,1,0,healthy
rice,22.51,51.12,214.0,6.99,94.32,60.63,78.58,8.88,29.29,11,winter,0,0,0,blast
tomato,11.06,88.13,62.01,6.17,60.66,44.13,62.23,16.49,51.16,5,summer,0,0,0,healthy
maize,33.85,100.0,284.94,7.35,63.02,19.02,82.86,3.68,29.73,4,summer,0,1,0,healthy
maize,25.36,74.38,209.96,7.94,93.06,44.45,42.78,1.22,17.12,3,summer,1,0,0,healthy
maize,30.61,98.8,124.71,5.05,106.56,13.07,74.41,4.04,6.02,2,winter,1,1,0,healthy
rice,34.5,67.01,448.93,5.98,48.59,52.56,66.46,17.94,14.1,9,monsoon,1,0,0,healthy
maize,24.86,72.65,102.74,5.67,45.68,69.52,63.8,0.56,43.85,1,winter,0,0,0,rust
cotton,43.28,100.0,231.53,7.38,145.18,23.56,79.33,10.53,53.68,5,summer,0,0,1,healthy
tomato,30.75,56.41,53.43,3.85,58.22,58.57,68.15,4.77,17.45,5,summer,1,0,0,healthy
tomato,38.39,47.96,20.53,5.85,93.08,12.52,45.12,9.09,26.48,10,winter,0,1,1,healthy
wheat,32.87,78.47,97.82,6.96,74.5,53.41,52.04,5.54,26.54,2,winter,0,0,0,healthy
maize,26.29,37.68,26.59,5.83,116.56,32.14,87.68,8.69,23.11,9,monsoon,0,0,0,healthy
maize,9.66,75.84,182.88,9.0,82.03,62.26,65.78,2.19,20.77,10,winter,0,0,1,healthy
maize,17.51,36.19,172.96,5.46,106.38,22.98,29.44,9.27,32.57,3,summer,0,1,0,rust
cotton,30.95,59.87,179.94,4.17,99.64,51.3,81.98,1.97,30.39,5,summer,0,0,0,healthy
cotton,34.24,72.56,8.46,5.77,104.14,33.44,62.76,4.7,21.49,10,winter,0,0,0,healthy
tomato,36.28,95.12,39.09,6.71,54.41,20.9,56.32,0.02,34.69,6,monsoon,0,0,1,late_blight
rice,25.28,73.13,69.47,7.74,72.7,23.69,35.63,0.65,35.33,5,summer,0,0,0,healthy
cotton,36.57,94.4,44.3,7.54,63.11,62.44,71.87,19.88,30.52,10,winter,0,0,1,healthy
tomato,19.38,68.12,206.63,3.54,115.3,4.02,66.26,2.16,36.74,8,monsoon,0,1,0,late_blight
wheat,12.86,38.67,21.17,8.92,100.73,38.49,49.04,9.47,33.36,10,winter,0,0,0,healthy
wheat,23.89,70.07,47.01,6.2,51.89,34.02,95.37,2.83,50.87,4,summer,0,0,0,healthy
wheat,36.6,75.21,35.74,8.41,51.77,12.23,27.04,12.65,36.01,12,winter,0,1,1,healthy
cotton,30.35,61.58,3.73,5.01,75.02,63.3,52.85,4.88,21.83,1,winter,0,0,0,healthy
wheat,35.25,50.42,44.85,6.72,41.8,63.93,29.5,6.39,37.49,6,monsoon,0,1,1,healthy
cotton,29.93,57.77,295.96,6.02,101.21,65.35,50.34,4.52,37.76,6,monsoon,0,0,0,healthy
cotton,25.7,89.8,62.86,7.06,40.65,64.07,90.5,3.27,10.54,4,summer,1,0,0,healthy
tomato,32.5,39.61,70.44,4.93,61.14,53.43,75.37,1.2,21.3,4,summer,0,0,0,healthy
cotton,18.64,75.75,199.75,6.25,73.28,69.69,78.74,5.35,26.49,8,monsoon,0,0,0,healthy
wheat,33.21,68.02,233.78,8.37,105.67,42.11,48.39,5.84,34.45,1,winter,0,0,0,healthy
cotton,32.44,44.62,42.14,7.18,78.42,63.07,47.75,2.07,39.08,12,winter,0,0,0,healthy
tomato,26.96,75.26,7.13,7.46,99.65,47.48,38.71,3.01,32.99,9,monsoon,0,0,0,healthy
tomato,29.9,100.0,212.07,4.71,1.6,78.51,78.45,6.92,26.19,9,monsoon,0,1,0,late_blight
tomato,15.85,77.79,546.8,8.35,83.08,48.62,37.24,12.19,11.77,11,winter,1,0,0,healthy
maize,27.21,96.98,19.68,5.1,72.62,22.85,114.48,6.15,22.98,5,summer,0,0,0,healthy
cotton,26.99,33.38,45.58,5.21,130.21,47.35,63.28,1.42,22.81,12,winter,0,0,0,healthy
tomato,20.34,52.61,16.16,8.61,31.06,54.64,56.81,1.73,38.83,11,winter,0,1,0,healthy
tomato,18.57,80.07,1.31,7.42,84.02,66.37,72.75,5.59,48.2,3,summer,0,0,0,late_blight
wheat,24.83,76.05,143.71,3.0,93.96,27.91,59.25,6.78,22.24,7,monsoon,0,0,0,rust
tomato,28.55,60.12,63.29,7.33,87.33,11.39,47.74,10.09,34.1,10,winter,0,1,0,healthy
rice,16.56,49.34,16.52,7.39,61.11,11.28,70.38,2.21,25.25,6,monsoon,0,1,0,healthy
wheat,29.92,35.73,38.78,7.46,36.33,22.56,43.43,8.01,37.36,12,winter,0,1,0,healthy
rice,23.29,58.84,58.77,6.95,128.85,40.42,34.82,1.8,20.98,12,winter,0,0,0,blast
tomato,36.66,60.7,8.5,6.35,72.02,43.31,103.75,2.7,35.73,2,winter,0,0,1,healthy
rice,30.38,62.42,18.89,6.45,105.97,56.5,63.04,18.49,16.53,9,monsoon,1,0,0,healthy
rice,41.26,75.32,7.68,7.26,112.76,48.69,32.68,4.53,28.93,11,winter,0,0,1,healthy
wheat,23.4,53.87,85.09,5.3,141.43,32.87,63.01,4.36,33.42,4,summer,0,0,0,healthy
rice,20.98,51.87,132.19,7.7,87.63,41.9,44.0,12.62,22.2,7,monsoon,0,0,0,blast
wheat,21.16,73.73,14.58,5.34,94.68,38.65,105.38,1.77,12.99,7,monsoon,1,0,0,rust
maize,16.01,47.79,65.93,6.36,80.09,57.95,24.32,0.02,19.09,6,monsoon,1,1,0,healthy
cotton,42.2,80.64,81.07,5.55,85.8,37.97,71.11,1.72,6.59,2,winter,1,0,1,healthy
maize,36.35,80.64,314.25,5.06,62.75,25.37,0.0,11.29,12.41,1,winter,1,1,1,healthy
maize,29.06,44.97,86.0,6.53,26.3,65.29,58.41,6.97,21.34,3,summer,0,1,0,healthy
wheat,28.77,91.94,14.71,5.16,88.13,25.28,6.92,6.22,38.04,9,monsoon,0,1,0,healthy
cotton,33.67,100.0,10.94,6.55,72.04,49.08,68.08,0.96,18.07,9,monsoon,1,0,0,healthy
tomato,17.03,69.49,243.6,7.28,138.74,20.77,51.73,6.15,27.64,1,winter,0,0,0,healthy
tomato,26.58,63.48,168.58,9.0,143.03,4.81,70.48,3.26,22.01,12,winter,0,1,0,healthy
maize,15.5,89.08,1.56,6.02,65.27,37.07,93.38,12.53,23.18,8,monsoon,0,0,0,rust
rice,32.41,72.0,41.82,5.86,116.58,17.78,48.87,1.97,38.77,2,winter,0,1,0,healthy
rice,15.98,81.63,243.82,8.31,124.77,21.44,103.57,5.75,37.24,8,monsoon,0,0,0,bacterial_blight
wheat,24.08,93.55,301.6,5.39,120.86,62.39,58.45,10.89,20.46,3,summer,0,0,0,rust
cotton,16.23,83.91,33.24,4.97,74.09,44.28,69.25,2.27,40.6,12,winter,0,0,0,healthy
rice,16.04,62.38,205.02,4.28,74.38,27.72,53.21,1.05,38.47,12,winter,0,0,0,healthy
tomato,25.68,65.96,170.87,6.69,109.58,31.8,41.87,7.78,32.72,8,monsoon,0,0,0,healthy
cotton,32.1,66.53,70.84,4.53,86.82,72.75,42.25,15.82,11.02,5,summer,1,0,0,healthy
tomato,16.69,85.52,38.91,5.79,77.07,63.7,105.43,5.02,27.18,1,winter,0,0,0,healthy
cotton,18.67,74.2,168.92,5.55,101.49,51.42,90.36,1.59,38.56,2,winter,0,0,0,healthy
maize,35.08,69.28,168.0,4.65,104.55,21.65,70.17,2.53,26.99,5,summer,0,0,1,healthy
tomato,20.61,68.34,231.45,7.06,124.75,35.18,32.93,6.42,27.57,10,winter,0,0,0,late_blight
maize,28.16,59.48,244.22,9.0,96.56,78.48,58.26,0.17,18.24,1,winter,1,0,0,healthy
tomato,23.8,60.64,55.99,3.65,76.78,71.03,65.65,14.7,16.48,8,monsoon,1,0,0,healthy
maize,28.32,49.82,50.91,5.57,51.71,69.55,85.28,0.66,28.36,6,monsoon,0,0,0,healthy
rice,28.65,90.7,13.76,5.84,106.79,17.05,43.45,5.41,41.67,9,monsoon,0,1,0,bacterial_blight
maize,24.92,74.86,101.83,6.43,84.9,21.78,49.71,9.77,32.95,7,monsoon,0,0,0,rust
tomato,17.64,35.68,366.44,9.0,57.39,22.77,41.06,17.14,46.15,1,winter,0,0,0,healthy
cotton,17.12,75.99,29.17,7.62,43.14,38.02,42.85,12.22,23.37,9,monsoon,0,0,0,healthy
rice,32.94,59.3,512.54,6.18,77.0,61.7,90.83,1.08,41.98,5,summer,0,0,0,healthy
tomato,27.24,62.19,140.92,4.54,94.07,28.25,98.17,3.57,29.0,3,summer,0,0,0,healthy
wheat,32.52,68.86,82.26,7.31,35.58,49.64,82.45,1.2,39.39,10,winter,0,1,0,healthy
maize,20.42,53.12,96.18,7.47,106.88,32.73,56.08,3.33,23.0,11,winter,0,0,0,healthy
cotton,12.74,100.0,120.99,5.3,46.78,47.61,107.34,5.81,43.69,9,monsoon,0,0,0,healthy
tomato,24.97,56.89,40.42,5.84,83.77,38.48,47.87,8.34,24.66,1,winter,0,0,0,healthy
wheat,19.98,42.35,48.21,7.13,25.62,66.11,59.32,1.96,18.39,2,winter,1,1,0,healthy
rice,21.8,62.87,42.72,7.54,75.76,54.93,49.93,3.52,33.45,4,summer,0,0,0,blast
cotton,30.28,60.2,237.89,7.52,53.07,80.07,41.2,18.2,39.05,11,winter,0,0,0,healthy
maize,20.85,80.34,205.37,7.72,108.14,60.76,66.72,4.39,29.78,7,monsoon,0,0,0,healthy
rice,24.88,100.0,122.42,3.87,93.04,64.37,68.26,20.73,22.96,11,winter,0,0,0,blast
wheat,33.41,53.42,190.45,4.79,104.4,38.7,75.0,0.7,33.01,10,winter,0,0,0,healthy
cotton,18.63,71.29,62.74,6.62,31.89,44.23,70.18,8.01,25.88,9,monsoon,0,1,0,healthy
rice,24.87,25.82,297.6,5.87,68.31,42.18,33.29,1.42,27.5,2,winter,0,0,0,blast
tomato,19.17,100.0,102.77,6.17,45.33,40.32,72.32,0.63,45.17,12,winter,0,0,0,late_blight
cotton,28.48,100.0,9.49,5.82,75.56,58.11,58.75,0.01,38.27,3,summer,0,0,0,healthy
