crop,temperature,humidity,rainfall,soil_ph,nitrogen,phosphorus,potassium,wind_speed,soil_moisture,month,season,water_stress,nutrient_stress,temperature_stress,disease
rice,26.79,80.8,50.91,7.84,60.16,70.17,38.2,0.86,31.81,4,summer,0,0,0,healthy
tomato,25.09,57.14,18.7,5.34,32.5,3.71,64.66,3.3,23.07,9,monsoon,0,1,0,healthy
tomato,23.29,85.14,84.35,4.23,79.77,63.22,96.6,0.17,25.24,9,monsoon,0,0,0,late_blight
maize,9.97,56.97,36.77,4.08,77.5,7.62,67.61,18.04,37.77,3,summer,0,1,1,healthy
tomato,18.88,75.45,100.39,4.81,36.32,23.91,52.69,0.11,15.98,11,winter,1,1,0,healthy
tomato,22.23,75.04,168.92,6.6,104.28,29.64,47.41,14.49,23.84,7,monsoon,0,0,0,healthy
wheat,33.14,65.08,0.88,6.39,70.87,37.67,51.32,0.99,24.64,10,winter,0,0,0,healthy
tomato,32.13,52.11,58.78,7.32,86.26,20.6,34.79,4.96,23.34,5,summer,0,0,0,healthy
maize,23.23,71.63,37.4,7.36,82.4,30.29,45.53,0.12,22.96,9,monsoon,0,0,0,rust
maize,26.42,90.32,77.29,7.49,147.71,54.08,50.93,3.23,33.14,3,summer,0,0,0,healthy
tomato,26.54,100.0,69.79,5.74,67.74,24.87,59.41,2.41,12.68,7,monsoon,1,0,0,healthy
cotton,29.29,65.89,41.37,8.32,96.87,27.78,51.23,0.12,30.79,5,summer,0,0,0,healthy
wheat,18.71,78.18,32.34,6.18,41.47,35.26,58.04,1.18,29.05,10,winter,0,0,0,healthy
rice,46.47,39.29,46.94,6.37,78.15,31.88,72.55,2.19,34.29,1,winter,0,0,1,healthy
maize,46.88,72.19,145.99,4.41,90.15,38.39,104.75,3.07,37.98,3,summer,0,0,1,healthy
cotton,30.43,68.51,36.74,7.03,107.74,54.78,48.15,1.92,26.85,12,winter,0,0,0,healthy
maize,15.12,86.49,188.77,6.15,132.54,29.24,49.73,0.01,26.73,6,monsoon,0,0,0,healthy
rice,25.82,100.0,95.15,8.04,40.56,49.15,34.85,0.42,46.32,7,monsoon,0,0,0,bacterial_blight
wheat,13.14,72.35,214.88,8.54,183.32,63.68,75.79,4.62,33.69,9,monsoon,0,0,0,healthy
wheat,26.15,39.64,158.98,5.54,106.0,51.43,81.42,9.51,30.88,2,winter,0,0,0,healthy
wheat,27.65,63.09,26.31,5.47,83.05,70.17,34.88,1.15,12.37,3,summer,1,0,0,healthy
cotton,25.93,54.66,138.15,6.62,89.51,31.71,29.96,1.9,29.46,8,monsoon,0,1,0,healthy
tomato,23.07,63.73,210.31,5.61,58.15,5.8,43.39,2.34,36.76,8,monsoon,0,1,0,healthy
rice,18.95,82.5,121.16,7.32,60.04,37.39,82.81,5.13,32.81,8,monsoon,0,0,0,healthy
rice,23.77,54.11,25.8,5.57,46.15,38.49,21.6,2.84,15.4,7,monsoon,1,1,0,healthy
tomato,31.17,64.89,3.82,5.11,47.55,25.12,52.69,7.33,35.05,10,winter,0,0,0,healthy
wheat,18.25,70.2,38.41,7.22,36.86,9.77,64.13,2.38,28.06,12,winter,0,1,0,rust
maize,31.57,63.9,55.33,4.47,47.94,36.37,83.12,10.48,17.36,5,summer,1,0,0,healthy
maize,25.08,84.25,13.59,7.0,121.49,89.52,37.16,1.82,12.85,12,winter,1,0,0,healthy
rice,19.36,71.07,65.65,5.9,20.45,33.1,84.25,6.12,53.44,9,monsoon,0,1,0,healthy
rice,17.88,85.46,82.28,8.88,87.74,75.34,87.49,2.32,9.79,5,summer,1,0,0,healthy
cotton,33.4,81.18,35.47,7.74,88.4,49.27,38.87,12.29,23.52,3,summer,0,0,0,healthy
tomato,27.18,69.55,226.52,6.75,87.47,40.7,68.79,3.0,30.46,3,summer,0,0,0,healthy
maize,20.01,31.79,9.09,3.01,89.57,76.6,44.53,0.36,30.27,12,winter,0,0,0,rust
wheat,29.47,82.42,12.5,6.07,89.34,27.49,104.77,2.84,27.2,7,monsoon,0,0,0,healthy
maize,24.51,59.11,61.37,6.34,74.8,49.79,52.52,3.59,25.92,4,summer,0,0,0,healthy
cotton,26.25,96.35,142.13,5.87,105.05,33.17,89.8,2.76,16.28,11,winter,1,0,0,healthy
tomato,19.44,41.58,269.16,7.77,35.77,39.24,81.0,5.94,32.9,5,summer,0,1,0,healthy
tomato,38.04,42.62,4.01,8.4,67.22,57.76,38.2,4.38,38.55,4,summer,0,0,1,healthy
wheat,10.68,82.24,26.58,7.04,69.6,43.82,121.1,1.44,49.92,6,monsoon,0,0,0,healthy
rice,16.21,44.41,103.99,5.47,32.89,56.64,65.97,0.93,18.14,2,winter,1,1,0,healthy
rice,32.38,75.57,28.11,5.82,66.97,67.63,27.68,5.57,25.99,7,monsoon,0,1,0,healthy
cotton,22.48,75.82,8.76,6.0,94.68,63.62,37.6,5.6,13.15,2,winter,1,0,0,healthy
rice,24.65,89.85,142.77,3.0,92.75,0.0,47.78,6.6,31.38,8,monsoon,0,1,0,blast
rice,26.08,50.96,165.96,4.95,69.77,43.98,31.06,4.52,21.9,6,monsoon,0,0,0,bacterial_blight
tomato,22.39,78.62,66.08,6.26,93.85,22.24,90.78,3.61,36.36,2,winter,0,0,0,healthy
cotton,29.46,60.99,354.36,5.45,67.08,27.69,86.58,1.93,24.3,2,winter,0,0,0,healthy
maize,28.84,72.11,4.19,5.63,83.12,78.87,90.12,8.24,37.95,9,monsoon,0,0,0,healthy
tomato,23.72,81.73,33.33,4.58,56.75,27.07,70.77,11.81,18.05,11,winter,1,0,0,healthy
rice,25.4,84.94,62.79,6.53,109.78,55.86,59.1,3.22,43.67,1,winter,0,0,0,bacterial_blight
maize,10.4,90.81,54.37,6.5,47.15,49.57,28.72,7.39,39.01,2,winter,0,1,0,healthy
maize,36.73,57.92,55.39,7.61,93.41,38.7,31.84,14.49,25.78,4,summer,0,0,1,healthy
tomato,31.41,57.15,7.88,5.51,80.17,58.17,65.91,1.97,26.41,7,monsoon,0,0,0,healthy
wheat,29.36,48.53,157.99,7.23,33.43,85.82,52.96,0.24,37.18,10,winter,0,1,0,healthy
rice,18.88,49.18,27.96,5.56,20.11,62.14,94.37,3.49,29.8,8,monsoon,0,1,0,healthy
maize,35.93,69.96,24.63,6.75,93.56,36.55,40.86,6.68,28.18,7,monsoon,0,0,1,healthy
cotton,29.2,70.97,16.75,6.28,73.04,8.05,34.22,2.21,33.28,10,winter,0,1,0,healthy
cotton,33.15,78.32,57.52,6.99,101.06,20.1,64.03,4.27,44.5,11,winter,0,0,0,healthy
maize,29.24,56.77,14.5,8.32,85.72,39.45,48.15,4.25,28.06,9,monsoon,0,0,0,healthy
maize,21.24,83.16,63.51,6.43,96.63,0.0,58.32,0.51,45.38,2,winter,0,1,0,healthy
rice,23.1,87.1,95.26,3.5,74.33,48.39,62.36,0.34,20.21,11,winter,0,0,0,blast
tomato,20.82,46.85,58.49,4.68,53.26,0.0,69.2,4.8,24.83,9,monsoon,0,1,0,late_blight
wheat,25.31,56.53,37.54,5.03,120.53,35.19,78.84,1.14,23.06,10,winter,0,0,0,healthy
rice,25.27,93.5,39.86,5.42,112.79,44.7,53.82,2.65,37.98,12,winter,0,0,0,bacterial_blight
tomato,26.08,72.02,42.88,7.67,91.97,42.51,50.98,0.69,34.02,7,monsoon,0,0,0,healthy
wheat,24.22,88.79,164.98,5.73,105.71,50.61,62.5,1.64,42.45,1,winter,0,0,0,healthy
rice,34.98,75.92,140.78,7.3,110.37,63.93,57.74,31.39,36.43,6,monsoon,0,0,0,healthy
wheat,20.97,73.24,141.89,6.39,84.09,31.54,95.58,5.46,21.32,2,winter,0,0,0,healthy
wheat,33.23,84.67,112.6,5.35,80.63,42.45,62.4,21.12,24.64,1,winter,0,0,0,healthy
wheat,34.92,53.5,162.09,6.36,81.87,36.9,108.48,1.38,28.39,1,winter,0,0,0,healthy
rice,25.29,71.55,61.12,5.71,47.59,50.37,57.69,7.31,30.04,6,monsoon,0,0,0,healthy
cotton,17.86,53.19,9.4,4.95,122.99,34.67,44.73,12.76,30.7,5,summer,0,0,0,healthy
tomato,23.47,37.02,65.69,8.73,76.86,72.29,24.19,2.99,22.1,6,monsoon,0,1,0,healthy
tomato,31.37,65.02,550.79,7.35,45.13,44.0,24.23,2.5,22.45,1,winter,0,1,0,healthy
tomato,15.27,68.08,168.88,5.29,106.1,73.38,35.56,0.11,5.28,7,monsoon,1,0,0,healthy
maize,26.92,79.2,82.49,3.64,62.33,45.41,61.99,8.16,26.03,10,winter,0,0,0,healthy
wheat,5.59,65.56,31.87,6.86,96.57,17.98,68.72,1.44,25.72,6,monsoon,0,1,1,healthy
rice,26.91,72.77,238.07,6.08,65.94,61.18,98.46,2.15,16.46,11,winter,1,0,0,healthy
wheat,31.64,69.78,373.36,7.11,105.05,24.73,78.91,5.91,34.72,4,summer,0,0,0,healthy
maize,17.38,80.34,113.75,6.12,77.02,26.4,31.34,0.71,32.18,11,winter,0,0,0,healthy
tomato,30.91,70.25,5.53,6.87,89.02,16.93,40.04,1.36,26.86,3,summer,0,1,0,healthy
tomato,30.97,70.62,9.51,6.64,12.8,46.79,42.52,3.62,50.59,5,summer,0,1,0,healthy
maize,20.73,93.9,84.25,7.33,57.0,49.19,66.39,1.0,30.4,8,monsoon,0,0,0,rust
tomato,22.27,17.81,17.44,6.44,76.42,10.43,22.77,5.47,20.4,11,winter,0,1,0,healthy
cotton,24.0,57.14,65.87,6.23,84.39,42.08,11.06,4.28,35.09,7,monsoon,0,1,0,healthy
maize,29.64,100.0,70.59,6.16,83.27,31.03,72.47,3.25,45.33,6,monsoon,0,0,0,healthy
tomato,24.42,90.53,53.23,4.61,106.95,10.24,23.81,2.63,31.22,7,monsoon,0,1,0,healthy
maize,24.35,53.08,81.15,5.86,74.74,65.34,88.85,1.93,21.69,5,summer,0,0,0,healthy
rice,17.91,84.78,46.1,7.59,127.51,26.69,89.54,7.89,31.4,3,summer,0,0,0,healthy
cotton,12.33,100.0,45.08,6.72,82.7,45.29,29.68,0.1,35.07,4,summer,0,1,0,healthy
cotton,20.48,74.6,57.09,6.82,92.61,39.61,72.79,4.38,35.44,11,winter,0,0,0,healthy
wheat,23.21,47.33,623.23,9.0,65.43,30.2,60.5,0.76,20.14,2,winter,0,0,0,healthy
cotton,15.94,27.12,19.49,5.18,82.87,29.71,51.78,11.56,8.53,4,summer,1,0,0,healthy
tomato,30.23,82.95,21.98,5.97,90.06,47.07,50.03,1.71,11.59,11,winter,1,0,0,healthy
rice,41.18,87.11,111.65,7.1,57.26,51.35,92.98,4.83,11.97,10,winter,1,0,1,healthy
wheat,22.84,62.27,140.21,4.55,66.96,57.2,0.0,8.65,31.07,12,winter,0,1,0,healthy
wheat,30.33,69.48,33.69,9.0,25.2,33.23,81.86,2.46,45.28,2,winter,0,1,0,healthy
wheat,27.91,85.08,125.8,5.48,85.72,37.86,43.38,13.33,40.62,1,winter,0,0,0,healthy
tomato,25.56,51.31,74.34,7.73,111.04,19.82,37.8,1.41,6.73,3,summer,1,1,0,healthy
wheat,36.06,64.26,0.55,7.21,65.51,6.89,67.79,3.44,44.07,12,winter,0,1,1,healthy
cotton,20.93,100.0,93.0,5.41,77.09,61.92,43.69,7.22,33.86,5,summer,0,0,0,healthy
rice,35.26,83.79,160.69,5.36,35.75,53.3,40.36,1.58,42.48,10,winter,0,1,1,bacterial_blight
wheat,21.41,50.67,126.85,3.8,55.01,62.95,52.94,5.92,35.12,10,winter,0,0,0,healthy
maize,31.96,78.66,504.48,5.7,52.85,29.44,100.03,5.84,52.81,4,summer,0,0,0,healthy
tomato,28.57,63.62,26.38,6.52,78.52,30.75,66.03,0.07,31.22,4,summer,0,0,0,healthy
cotton,34.44,85.6,186.59,6.07,101.77,47.67,79.86,0.74,34.64,11,winter,0,0,0,healthy
cotton,29.19,51.81,61.26,6.99,82.6,29.66,38.88,2.65,29.02,8,monsoon,0,0,0,healthy
cotton,27.18,100.0,32.15,7.12,128.04,52.58,60.71,8.43,25.14,9,monsoon,0,0,0,healthy
cotton,14.81,57.66,36.19,6.83,78.76,0.0,53.01,32.94,10.19,9,monsoon,1,1,0,healthy
maize,18.27,41.55,18.55,5.43,122.33,76.1,82.62,0.18,34.9,2,winter,0,0,0,rust
tomato,42.23,71.79,309.28,6.08,57.83,61.72,68.18,5.37,22.47,2,winter,0,0,1,healthy
maize,29.05,93.41,53.57,4.06,73.38,43.41,139.88,14.35,45.33,7,monsoon,0,0,0,healthy
rice,25.41,88.78,207.86,7.44,60.4,76.53,100.36,0.98,29.54,5,summer,0,0,0,bacterial_blight
wheat,34.74,92.36,117.33,6.1,63.42,62.14,49.09,19.73,43.58,10,winter,0,0,0,healthy
tomato,7.93,53.49,141.82,7.34,114.25,35.56,96.29,5.42,32.19,3,summer,0,0,1,healthy
tomato,28.34,67.86,148.09,5.15,50.84,23.64,30.63,13.18,10.35,8,monsoon,1,0,0,healthy
cotton,17.3,90.46,318.05,4.18,0.0,38.9,47.09,1.78,30.31,10,winter,0,1,0,healthy
rice,14.46,75.85,55.65,4.69,78.96,27.59,11.8,1.52,16.75,11,winter,1,1,0,healthy
wheat,18.08,69.3,143.42,4.95,109.5,29.08,100.04,11.4,36.11,1,winter,0,0,0,rust
rice,28.01,60.26,179.39,4.41,80.79,58.82,64.06,1.98,17.74,12,winter,1,0,0,healthy
tomato,29.01,44.63,488.3,5.71,69.3,29.42,57.25,0.31,43.59,2,winter,0,0,0,healthy
wheat,37.91,61.19,18.1,4.03,95.16,86.39,67.17,4.37,36.98,8,monsoon,0,0,1,healthy
wheat,17.41,71.38,63.37,4.55,87.68,48.89,33.75,10.2,28.03,4,summer,0,0,0,rust
maize,19.57,80.02,25.82,4.45,62.77,47.21,53.81,1.98,20.67,8,monsoon,0,0,0,healthy
cotton,31.32,62.64,211.66,8.84,119.88,6.8,71.16,0.72,31.38,8,monsoon,0,1,0,healthy
wheat,31.67,68.49,2.19,5.06,50.31,26.26,59.14,8.01,38.57,7,monsoon,0,0,0,healthy
tomato,32.63,67.54,197.74,7.48,73.88,13.55,81.96,1.91,29.1,12,winter,0,1,0,healthy
tomato,21.07,88.92,18.54,4.09,100.36,22.16,69.31,0.82,38.28,5,summer,0,0,0,late_blight
wheat,17.16,45.95,167.6,4.52,150.17,72.35,35.74,3.0,18.68,8,monsoon,1,0,0,rust
wheat,30.66,33.44,183.12,4.87,80.34,38.81,81.34,7.43,26.84,12,winter,0,0,0,healthy
maize,29.22,70.68,72.61,4.47,56.6,3.99,61.3,6.1,40.83,11,winter,0,1,0,healthy
cotton,18.76,74.5,267.93,8.87,67.75,61.46,74.98,0.18,28.76,5,summer,0,0,0,healthy
maize,35.06,99.99,98.83,6.53,73.2,29.66,79.73,13.52,32.39,2,winter,0,0,1,healthy
cotton,23.55,36.62,56.81,5.58,77.5,33.56,52.43,4.8,12.73,6,monsoon,1,0,0,healthy
maize,18.06,56.87,5.78,7.26,43.64,53.56,47.03,1.42,31.68,7,monsoon,0,0,0,rust
wheat,24.54,28.61,73.43,4.31,113.91,45.33,60.44,1.18,32.21,2,winter,0,0,0,healthy
wheat,23.21,62.92,46.98,6.42,49.36,82.89,60.37,3.93,29.99,7,monsoon,0,0,0,healthy
rice,15.34,41.54,36.19,5.33,87.54,39.68,13.43,3.83,42.74,2,winter,0,1,0,healthy
rice,28.68,70.83,93.86,5.74,67.11,32.72,52.31,0.43,17.44,12,winter,1,0,0,healthy
wheat,4.31,70.34,125.74,6.61,98.01,58.8,126.82,12.05,38.96,5,summer,0,0,1,healthy
rice,27.6,88.58,212.37,7.85,81.86,20.84,73.09,2.02,10.74,10,winter,1,0,0,bacterial_blight
cotton,20.26,77.84,10.36,7.67,115.66,24.92,59.17,4.94,17.68,6,monsoon,1,0,0,healthy
cotton,33.32,63.49,58.56,4.8,28.56,20.19,76.37,2.04,35.47,7,monsoon,0,1,0,healthy
tomato,39.58,39.51,16.28,7.34,97.19,70.16,73.85,22.33,31.87,5,summer,0,0,1,healthy
tomato,30.68,27.44,65.44,9.0,95.99,30.72,79.94,3.17,4.52,8,monsoon,1,0,0,healthy
cotton,15.16,84.47,201.64,5.82,88.79,33.82,45.21,0.67,17.65,1,winter,1,0,0,healthy
tomato,31.11,70.18,60.37,6.21,83.57,0.0,17.42,0.61,19.46,10,winter,1,1,0,healthy
maize,45.36,85.59,65.51,6.76,67.88,55.93,74.14,0.89,36.36,5,summer,0,0,1,healthy
cotton,10.63,100.0,95.97,3.59,97.51,63.27,68.8,1.2,18.37,3,summer,1,0,0,healthy
cotton,20.95,94.8,96.27,7.67,109.46,33.65,23.75,8.6,43.43,3,summer,0,1,0,healthy
cotton,40.48,57.73,1.91,7.54,90.41,52.68,70.46,3.68,17.76,8,monsoon,1,0,1,healthy
wheat,36.13,71.0,13.07,5.85,51.4,38.85,60.82,2.11,28.42,3,summer,0,0,1,healthy
rice,8.97,60.71,22.01,5.71,92.32,29.26,90.96,5.64,49.64,3,summer,0,0,1,healthy
cotton,17.58,88.85,170.21,8.24,92.51,45.92,42.5,1.29,19.36,6,monsoon,1,0,0,healthy
wheat,22.69,57.95,38.14,5.37,82.72,55.73,62.88,10.76,30.16,7,monsoon,0,0,0,healthy
maize,25.48,72.38,62.15,6.61,84.85,43.86,42.46,19.65,36.41,4,summer,0,0,0,healthy
wheat,19.99,53.19,41.64,6.36,111.66,10.75,48.12,1.35,24.76,5,summer,0,1,0,rust
cotton,10.97,73.62,137.42,4.54,94.25,12.1,46.93,12.51,23.77,6,monsoon,0,1,0,healthy
tomato,9.14,96.48,121.35,6.22,74.84,51.17,78.83,6.61,40.53,7,monsoon,0,0,1,healthy
cotton,13.01,48.63,375.62,5.72,76.37,35.0,36.64,0.75,14.62,8,monsoon,1,0,0,healthy
wheat,22.1,97.91,136.1,4.01,116.77,41.17,72.12,12.82,28.59,1,winter,0,0,0,healthy
tomato,39.42,68.56,211.75,9.0,101.05,36.71,73.01,0.98,47.27,11,winter,0,0,1,healthy
maize,23.42,55.87,114.43,8.83,87.73,39.28,126.52,5.06,24.2,2,winter,0,0,0,rust
wheat,8.02,90.56,38.63,5.19,141.05,38.43,67.46,1.09,48.65,7,monsoon,0,0,1,healthy
rice,18.02,92.17,232.05,7.24,108.31,65.36,60.37,3.17,26.22,8,monsoon,0,0,0,bacterial_blight
cotton,25.75,48.7,320.79,8.42,92.57,11.58,23.35,1.97,17.34,4,summer,1,1,0,healthy
maize,13.55,69.13,203.03,8.48,99.26,64.66,23.32,7.31,34.27,1,winter,0,1,0,healthy
maize,12.82,68.84,142.76,6.96,120.82,60.36,78.34,1.72,39.86,11,winter,0,0,0,healthy
wheat,16.76,80.35,180.4,7.35,94.27,22.34,35.52,1.83,38.8,4,summer,0,0,0,rust
rice,19.87,94.91,43.72,8.1,78.55,40.71,51.17,0.29,33.48,2,winter,0,0,0,healthy
maize,19.39,83.05,98.06,5.44,57.1,67.57,63.73,0.76,28.11,7,monsoon,0,0,0,healthy
rice,34.83,51.38,65.61,9.0,86.71,31.95,44.21,9.19,42.64,4,summer,0,0,0,healthy
wheat,16.49,46.17,240.34,5.49,43.61,43.39,31.01,1.59,32.8,11,winter,0,0,0,rust
maize,21.27,59.24,77.57,8.03,87.4,54.17,23.32,0.01,6.02,1,winter,1,1,0,healthy
tomato,19.59,63.82,132.42,5.73,79.94,70.37,17.97,7.18,29.67,9,monsoon,0,1,0,healthy
cotton,16.74,64.64,3.54,7.2,86.19,56.05,54.54,5.16,14.64,3,summer,1,0,0,healthy
cotton,17.71,69.29,93.09,6.53,103.69,33.25,56.87,9.73,21.99,8,monsoon,0,0,0,healthy
wheat,24.49,48.88,26.24,5.93,87.76,54.08,87.56,4.99,30.68,10,winter,0,0,0,rust
rice,2.21,67.64,51.56,7.76,69.86,44.2,35.41,26.59,34.42,7,monsoon,0,0,1,healthy
rice,14.96,81.23,134.23,7.48,107.33,39.86,64.18,4.12,33.69,4,summer,0,0,0,healthy
cotton,24.43,82.43,146.98,7.06,91.53,69.44,121.87,2.47,40.85,5,summer,0,0,0,healthy
tomato,23.24,77.29,3.88,7.46,57.75,32.75,82.05,0.83,26.32,6,monsoon,0,0,0,healthy
wheat,28.7,76.42,65.97,4.9,85.51,49.72,14.54,3.1,31.71,7,monsoon,0,1,0,healthy
maize,18.07,100.0,160.3,6.82,83.42,67.18,43.52,17.34,17.48,7,monsoon,1,0,0,healthy
cotton,17.19,85.74,94.57,5.62,73.36,18.3,16.17,7.31,26.94,3,summer,0,1,0,healthy
tomato,36.36,59.65,38.75,4.65,101.31,57.13,71.82,2.59,16.17,12,winter,1,0,1,healthy
wheat,30.46,73.58,138.37,4.27,53.17,31.47,37.42,6.78,7.59,3,summer,1,0,0,healthy
wheat,19.51,79.68,59.14,8.55,50.45,48.55,62.14,0.75,49.2,2,winter,0,0,0,rust
cotton,22.91,52.0,18.27,8.14,59.7,32.49,65.63,9.96,38.12,2,winter,0,0,0,healthy
tomato,9.36,78.89,12.3,5.57,113.49,47.71,86.88,4.12,21.94,2,winter,0,0,1,healthy
maize,23.89,48.29,12.15,5.64,78.57,23.6,1.02,3.88,32.88,5,summer,0,1,0,healthy
rice,26.75,89.44,74.2,7.73,106.99,97.19,72.24,0.0,19.15,5,summer,1,0,0,bacterial_blight
wheat,30.2,57.18,67.71,9.0,102.96,56.09,48.11,14.79,36.26,2,winter,0,0,0,healthy
cotton,22.43,41.76,104.95,4.02,78.39,68.37,17.6,11.4,47.4,9,monsoon,0,1,0,healthy
cotton,10.82,62.59,44.9,7.1,100.59,57.15,45.06,3.08,34.69,4,summer,0,0,0,healthy
wheat,19.21,70.12,67.06,5.21,89.96,42.88,65.11,8.09,9.71,6,monsoon,1,0,0,healthy
wheat,28.57,39.61,16.29,9.0,154.43,72.47,68.99,1.23,35.15,6,monsoon,0,0,0,healthy
wheat,32.33,83.84,30.98,5.6,123.22,12.93,37.46,2.91,48.02,6,monsoon,0,1,0,healthy
maize,17.04,92.04,11.55,7.23,92.27,61.7,131.42,6.82,35.05,11,winter,0,0,0,healthy
rice,30.82,62.58,1.22,7.05,62.55,32.58,2.29,0.36,26.12,2,winter,0,1,0,healthy
wheat,24.46,77.54,252.35,5.09,91.86,58.08,73.49,8.66,24.01,4,summer,0,0,0,rust
cotton,16.43,79.52,216.05,4.81,69.13,60.06,67.25,2.53,21.54,7,monsoon,0,0,0,healthy
tomato,26.35,73.67,59.2,8.8,52.03,67.85,36.27,0.77,34.21,8,monsoon,0,0,0,healthy
rice,46.15,65.12,98.78,8.69,52.44,7.66,90.01,1.67,33.74,4,summer,0,1,1,healthy
maize,22.09,86.35,150.65,9.0,43.93,52.04,87.41,2.71,4.47,11,winter,1,0,0,healthy
cotton,22.16,56.66,51.53,7.07,117.24,36.23,18.5,0.77,26.16,2,winter,0,1,0,healthy
tomato,25.43,49.83,54.47,7.94,47.37,55.2,50.73,1.67,39.1,6,monsoon,0,0,0,healthy
rice,19.66,69.39,44.28,8.7,91.09,40.12,108.96,0.65,33.59,5,summer,0,0,0,healthy
rice,27.02,55.09,132.11,9.0,77.42,55.6,21.87,0.99,27.91,12,winter,0,1,0,healthy
maize,21.99,94.44,7.61,3.54,98.37,38.99,71.4,0.54,41.9,2,winter,0,0,0,healthy
cotton,29.49,84.56,70.53,4.43,60.78,50.74,68.98,1.14,40.53,3,summer,0,0,0,healthy
cotton,26.14,68.31,180.6,5.17,43.95,50.0,32.35,6.04,44.85,4,summer,0,0,0,healthy
maize,19.78,85.19,84.14,8.23,101.25,44.19,68.12,4.74,32.32,4,summer,0,0,0,rust
wheat,26.53,67.24,173.57,8.88,19.94,35.39,37.71,2.85,41.95,2,winter,0,1,0,healthy
rice,35.29,77.13,20.78,5.99,130.03,47.79,63.12,1.45,24.29,5,summer,0,0,1,healthy
maize,37.32,50.84,67.18,7.32,72.05,59.23,65.05,4.6,39.3,5,summer,0,0,1,healthy
maize,31.66,79.33,21.11,8.13,38.45,79.89,77.44,0.81,23.75,10,winter,0,1,0,healthy
wheat,17.15,66.38,2.59,6.6,113.2,31.43,61.56,7.19,54.45,3,summer,0,0,0,healthy
rice,9.19,90.22,40.33,7.02,92.21,50.26,17.31,3.32,8.73,10,winter,1,1,1,healthy
tomato,11.66,67.55,45.5,4.68,53.63,42.11,0.3,3.23,24.15,8,monsoon,0,1,0,healthy
wheat,32.61,57.31,11.86,6.51,79.12,68.29,57.51,2.54,22.76,7,monsoon,0,0,0,healthy
maize,15.7,60.46,59.61,9.0,36.27,70.22,9.87,3.96,17.6,1,winter,1,1,0,rust
rice,31.9,21.74,263.83,5.57,109.97,63.66,45.8,3.3,24.03,1,winter,0,0,0,healthy
wheat,19.86,66.91,114.89,4.22,62.81,43.91,69.67,0.33,25.84,12,winter,0,0,0,rust
tomato,25.57,69.01,35.51,4.32,78.85,22.46,54.67,10.7,31.0,11,winter,0,0,0,healthy
wheat,5.38,79.2,49.97,5.33,70.01,35.36,47.23,5.5,38.79,10,winter,0,0,1,healthy
tomato,20.24,49.66,68.88,9.0,82.77,6.77,53.61,2.97,21.21,2,winter,0,1,0,late_blight
rice,20.78,71.96,164.19,7.45,58.49,20.77,104.04,3.81,14.79,4,summer,1,0,0,healthy
maize,26.67,89.21,32.62,8.76,47.72,34.03,60.15,2.11,28.6,1,winter,0,0,0,healthy
tomato,23.72,76.32,92.3,7.5,122.47,59.95,7.52,6.45,41.25,2,winter,0,1,0,healthy
tomato,15.31,55.96,14.97,7.49,56.94,48.59,58.21,0.16,35.99,2,winter,0,0,0,healthy
rice,33.17,48.99,133.67,7.41,44.8,77.04,67.95,12.29,19.92,8,monsoon,1,0,0,healthy
wheat,23.68,52.44,169.91,4.85,29.37,54.33,79.51,4.08,34.35,2,winter,0,1,0,healthy
tomato,39.44,93.6,151.77,7.26,65.1,73.33,64.91,2.69,27.27,10,winter,0,0,1,late_blight
rice,34.39,59.12,188.72,6.05,68.08,70.51,32.33,7.13,20.13,5,summer,0,0,0,healthy
rice,23.84,67.67,12.72,6.74,69.03,67.78,110.08,4.36,28.17,7,monsoon,0,0,0,blast
cotton,21.98,85.88,5.36,8.17,95.14,45.66,65.05,7.72,34.69,10,winter,0,0,0,healthy
maize,26.8,35.99,48.82,5.47,139.51,54.76,83.75,6.88,33.61,9,monsoon,0,0,0,healthy
rice,27.84,73.5,2.0,5.58,81.16,43.26,56.68,8.76,16.69,5,summer,1,0,0,healthy
cotton,23.94,70.2,155.32,5.82,43.13,16.81,62.47,13.06,14.41,3,summer,1,1,0,healthy
rice,23.55,31.29,264.87,5.08,75.8,13.83,62.51,3.71,35.62,3,summer,0,1,0,healthy
wheat,18.27,76.38,45.17,5.99,88.75,44.72,21.54,0.78,31.7,12,winter,0,1,0,rust
tomato,24.67,64.89,74.34,8.2,89.71,15.31,81.99,1.56,19.2,3,summer,1,1,0,healthy
rice,16.08,69.22,13.04,5.22,31.0,48.51,15.59,10.27,33.79,9,monsoon,0,1,0,healthy
wheat,36.07,45.7,28.55,5.93,124.7,36.32,54.4,0.02,32.63,6,monsoon,0,0,1,healthy
wheat,18.39,63.44,11.22,5.56,73.97,76.93,77.84,5.71,36.13,12,winter,0,0,0,rust
rice,24.54,74.59,286.77,5.66,112.39,68.97,68.97,2.44,28.34,1,winter,0,0,0,healthy
tomato,10.4,100.0,78.69,5.83,86.93,57.44,49.94,6.59,29.27,9,monsoon,0,0,0,healthy
rice,18.72,90.08,50.77,6.04,74.56,82.86,39.83,1.82,37.52,2,winter,0,0,0,healthy
rice,29.04,97.7,111.75,6.41,73.13,77.77,67.58,9.31,35.14,10,winter,0,0,0,bacterial_blight
wheat,22.84,65.37,107.73,6.88,130.44,49.69,42.77,3.76,28.29,9,monsoon,0,0,0,rust
